epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,663.368,0.66227,0.88676,1.03077,0.69063,0.4437,0.48926,0.4216,0.50807,1.07027,0.8871,0.000208349,0.000208349,0.000208349
63,673.169,0.65098,0.88956,1.02473,0.61817,0.48125,0.48815,0.4206,0.51244,1.09297,0.89105,0.000203141,0.000203141,0.000203141
64,682.928,0.64965,0.88898,1.02491,0.61681,0.47655,0.49363,0.42872,0.50468,1.03413,0.88631,0.000197934,0.000197934,0.000197934
65,692.717,0.65229,0.86702,1.01572,0.66585,0.46331,0.49343,0.42574,0.50286,1.0276,0.88892,0.000192726,0.000192726,0.000192726
66,702.424,0.64885,0.8584,1.02403,0.62835,0.47255,0.49836,0.43204,0.50638,1.06899,0.89009,0.000187519,0.000187519,0.000187519
67,712.172,0.64417,0.86976,1.02102,0.65276,0.44934,0.48284,0.42204,0.51234,1.07901,0.89966,0.000182312,0.000182312,0.000182312
68,722.87,0.6487,0.84089,1.01866,0.6272,0.46619,0.49518,0.43254,0.50788,1.06615,0.89517,0.000177104,0.000177104,0.000177104
69,734.037,0.63655,0.83684,1.01064,0.64577,0.45716,0.48911,0.42302,0.49848,1.09369,0.88464,0.000171897,0.000171897,0.000171897
70,745.569,0.62905,0.84345,1.01224,0.63503,0.46088,0.48854,0.42417,0.49528,1.09358,0.88613,0.000166689,0.000166689,0.000166689
71,756.812,0.64232,0.8368,1.01937,0.63414,0.45649,0.49151,0.43005,0.50443,1.10611,0.88714,0.000161482,0.000161482,0.000161482
72,768.159,0.6363,0.84876,1.01587,0.64179,0.46842,0.4992,0.43544,0.50162,1.10237,0.88505,0.000156275,0.000156275,0.000156275
73,780.258,0.63336,0.80962,1.00925,0.65291,0.47102,0.5012,0.43697,0.49392,1.06498,0.88045,0.000151067,0.000151067,0.000151067
74,790.802,0.6236,0.8027,1.00373,0.64897,0.4616,0.50009,0.43793,0.50934,1.08322,0.88998,0.00014586,0.00014586,0.00014586
75,802.246,0.62545,0.82672,1.0091,0.6882,0.45453,0.49766,0.43835,0.49699,1.07092,0.88308,0.000140652,0.000140652,0.000140652
76,813.051,0.61742,0.79429,1.00815,0.64196,0.46631,0.49079,0.43232,0.4956,1.14544,0.88274,0.000135445,0.000135445,0.000135445
77,823.873,0.62793,0.80821,1.00957,0.68616,0.46804,0.49683,0.43827,0.47636,1.07896,0.87407,0.000130238,0.000130238,0.000130238
78,835.694,0.61223,0.78536,1.0013,0.67173,0.45562,0.49654,0.43672,0.48702,1.0865,0.87837,0.00012503,0.00012503,0.00012503
79,846.246,0.62513,0.79781,1.00995,0.69713,0.46143,0.50182,0.44082,0.4831,1.11736,0.87609,0.000119823,0.000119823,0.000119823
80,858.037,0.60718,0.77404,0.9995,0.70232,0.46168,0.50489,0.4414,0.48408,1.09346,0.87774,0.000114615,0.000114615,0.000114615
81,869.533,0.59754,0.77565,0.99732,0.67739,0.45442,0.49533,0.43141,0.49113,1.12549,0.88075,0.000109408,0.000109408,0.000109408
82,880.789,0.60514,0.76508,0.99876,0.67171,0.46202,0.50412,0.4423,0.48165,1.13524,0.87227,0.000104201,0.000104201,0.000104201
83,892.201,0.60473,0.77224,0.99872,0.67222,0.45796,0.50719,0.44543,0.47121,1.08637,0.86616,9.89932e-05,9.89932e-05,9.89932e-05
84,904.223,0.60138,0.75516,0.99868,0.66026,0.4648,0.50146,0.43998,0.48417,1.10942,0.88133,9.37858e-05,9.37858e-05,9.37858e-05
85,915.296,0.58995,0.75262,0.99043,0.65869,0.46547,0.50395,0.44056,0.47215,1.1206,0.86724,8.85784e-05,8.85784e-05,8.85784e-05
86,926.318,0.57622,0.73918,0.98663,0.66642,0.4558,0.5038,0.44505,0.47377,1.11426,0.87169,8.3371e-05,8.3371e-05,8.3371e-05
87,938.236,0.58766,0.74687,0.98964,0.68086,0.44989,0.50454,0.44664,0.48105,1.12714,0.88147,7.81636e-05,7.81636e-05,7.81636e-05
88,949.673,0.5867,0.74358,0.9899,0.66677,0.47269,0.50696,0.44833,0.4854,1.10644,0.8804,7.29562e-05,7.29562e-05,7.29562e-05
89,961.033,0.58293,0.72762,0.98709,0.67329,0.46215,0.50321,0.44766,0.4779,1.11677,0.87541,6.77488e-05,6.77488e-05,6.77488e-05
90,973.893,0.58583,0.78214,0.9896,0.66494,0.46186,0.50428,0.45012,0.46992,1.12115,0.86889,6.25414e-05,6.25414e-05,6.25414e-05
91,986.077,0.51558,0.60562,0.93076,0.66004,0.47043,0.48999,0.43269,0.48395,1.20969,0.88399,5.7334e-05,5.7334e-05,5.7334e-05
92,997.091,0.48983,0.56951,0.91586,0.63437,0.47703,0.49415,0.4343,0.48408,1.20698,0.88371,5.21266e-05,5.21266e-05,5.21266e-05
93,1007.49,0.47802,0.54448,0.9191,0.64951,0.4634,0.49448,0.43844,0.47251,1.20322,0.87072,4.69192e-05,4.69192e-05,4.69192e-05
94,1018.27,0.47014,0.52528,0.90999,0.64528,0.47708,0.50008,0.44244,0.47082,1.16978,0.8689,4.17118e-05,4.17118e-05,4.17118e-05
95,1028.58,0.46638,0.52788,0.90652,0.64685,0.46015,0.4956,0.4408,0.47156,1.19063,0.86984,3.65044e-05,3.65044e-05,3.65044e-05
96,1039.22,0.45999,0.5177,0.90836,0.64859,0.46999,0.50134,0.4461,0.47109,1.17658,0.86701,3.1297e-05,3.1297e-05,3.1297e-05
97,1050.14,0.46176,0.5115,0.90696,0.64522,0.47857,0.50126,0.44548,0.46947,1.17165,0.86828,2.60896e-05,2.60896e-05,2.60896e-05
98,1061.8,0.45783,0.50444,0.90317,0.66381,0.45568,0.50277,0.44801,0.46745,1.16717,0.8687,2.08822e-05,2.08822e-05,2.08822e-05
99,1071.75,0.46127,0.50777,0.90319,0.67746,0.46017,0.50383,0.44832,0.46737,1.16156,0.86876,1.56748e-05,1.56748e-05,1.56748e-05
100,1082.71,0.45874,0.49302,0.90099,0.68349,0.46169,0.50587,0.45057,0.46628,1.16435,0.86813,1.04674e-05,1.04674e-05,1.04674e-05
1,11.6132,0.95025,3.21901,1.22225,0.2978,0.26303,0.17868,0.13153,0.75296,2.83927,1.03835,0.000174606,0.000174606,0.000174606
2,22.2135,1.00043,2.46001,1.24254,0.33469,0.33349,0.26193,0.18909,0.79037,2.39189,1.09272,0.000346475,0.000346475,0.000346475
3,32.7135,1.01925,2.29231,1.25433,0.35215,0.31216,0.25767,0.17539,0.85865,3.95409,1.15825,0.000514872,0.000514872,0.000514872
4,42.9136,1.03644,2.15127,1.25527,0.4706,0.31404,0.27708,0.19658,0.83076,2.00037,1.13289,0.000510378,0.000510378,0.000510378
5,53.259,1.01278,2.03357,1.23213,0.53887,0.32471,0.33183,0.23466,0.83693,2.04362,1.12345,0.00050517,0.00050517,0.00050517
6,63.5607,0.99949,1.94172,1.23112,0.42916,0.40329,0.36591,0.25517,0.79003,2.03618,1.08431,0.000499963,0.000499963,0.000499963
7,73.9932,0.9685,1.86676,1.20735,0.42086,0.40257,0.35356,0.25858,0.79605,2.10548,1.08669,0.000494756,0.000494756,0.000494756
8,84.2708,0.95589,1.81582,1.2098,0.51006,0.41706,0.38698,0.28022,0.7707,2.06188,1.0607,0.000489548,0.000489548,0.000489548
9,94.4872,0.95363,1.77082,1.19363,0.45972,0.41318,0.38384,0.28316,0.75485,1.70225,1.05013,0.000484341,0.000484341,0.000484341
10,104.729,0.92801,1.72496,1.18419,0.5413,0.37634,0.359,0.26407,0.77419,2.80254,1.06237,0.000479133,0.000479133,0.000479133
11,114.967,0.93503,1.67277,1.1894,0.48074,0.43201,0.38507,0.29063,0.75311,1.59428,1.06781,0.000473926,0.000473926,0.000473926
12,125.389,0.91302,1.61084,1.17556,0.47058,0.43128,0.39444,0.29204,0.71952,1.79228,1.03085,0.000468719,0.000468719,0.000468719
13,135.852,0.90771,1.61467,1.17881,0.65967,0.36659,0.40709,0.30759,0.73251,1.57903,1.04505,0.000463511,0.000463511,0.000463511
14,146.307,0.89791,1.60816,1.176,0.49722,0.40687,0.39366,0.29916,0.71653,2.0137,1.03535,0.000458304,0.000458304,0.000458304
15,156.681,0.87915,1.5466,1.15958,0.51035,0.43657,0.40463,0.30131,0.727,1.50247,1.04715,0.000453096,0.000453096,0.000453096
16,167.046,0.88008,1.51894,1.16089,0.5284,0.44154,0.42139,0.31851,0.71303,1.56434,1.02985,0.000447889,0.000447889,0.000447889
17,177.395,0.85901,1.46676,1.14849,0.60695,0.39867,0.41952,0.32092,0.7091,1.44241,1.03163,0.000442682,0.000442682,0.000442682
18,187.703,0.85815,1.47196,1.14903,0.51291,0.41997,0.41902,0.32731,0.71171,1.42378,1.03923,0.000437474,0.000437474,0.000437474
19,198.069,0.85743,1.43504,1.14814,0.49672,0.41749,0.41515,0.32399,0.66746,1.74031,0.99551,0.000432267,0.000432267,0.000432267
20,208.417,0.83382,1.42383,1.12968,0.51603,0.46694,0.44116,0.34465,0.64889,1.47324,0.98202,0.000427059,0.000427059,0.000427059
21,218.81,0.84673,1.40476,1.1393,0.50865,0.44767,0.44843,0.34586,0.66655,1.43118,1.00184,0.000421852,0.000421852,0.000421852
22,229.187,0.82083,1.36164,1.1219,0.59147,0.441,0.45752,0.36715,0.65312,1.41021,0.98779,0.000416645,0.000416645,0.000416645
23,239.653,0.82258,1.36057,1.12436,0.5551,0.43897,0.43821,0.35125,0.65748,1.37557,0.99651,0.000411437,0.000411437,0.000411437
24,249.919,0.81523,1.34067,1.11683,0.55795,0.44835,0.44731,0.35836,0.6573,1.28049,0.99759,0.00040623,0.00040623,0.00040623
25,260.236,0.82261,1.30546,1.11881,0.56427,0.44275,0.46561,0.36903,0.66408,1.19122,0.99859,0.000401022,0.000401022,0.000401022
26,270.523,0.80813,1.32596,1.11668,0.63089,0.43336,0.46598,0.37914,0.62048,1.23236,0.97425,0.000395815,0.000395815,0.000395815
27,280.859,0.79468,1.27399,1.10603,0.61357,0.4564,0.46702,0.36835,0.65516,1.27658,0.99192,0.000390608,0.000390608,0.000390608
28,291.158,0.79931,1.26394,1.10497,0.58252,0.46994,0.46612,0.37406,0.6426,1.14201,0.98619,0.0003854,0.0003854,0.0003854
29,300.45,0.7953,1.2655,1.10903,0.55382,0.45331,0.47012,0.37847,0.62067,1.25278,0.97033,0.000380193,0.000380193,0.000380193
30,308.967,0.78733,1.23297,1.10388,0.64632,0.41233,0.46448,0.37608,0.62032,1.37128,0.96157,0.000374985,0.000374985,0.000374985
31,317.488,0.77115,1.22636,1.09365,0.59238,0.45405,0.4646,0.36925,0.60571,1.34233,0.95188,0.000369778,0.000369778,0.000369778
32,326.041,0.77455,1.19322,1.0931,0.60648,0.43816,0.46044,0.37367,0.62227,1.19864,0.97012,0.000364571,0.000364571,0.000364571
33,334.692,0.77746,1.16909,1.08596,0.59965,0.43595,0.46184,0.37993,0.61693,1.28984,0.96961,0.000359363,0.000359363,0.000359363
34,343.238,0.75674,1.19948,1.08803,0.6181,0.4266,0.45499,0.37369,0.60291,1.2919,0.94814,0.000354156,0.000354156,0.000354156
35,351.742,0.75348,1.18689,1.08527,0.59347,0.44056,0.46016,0.37718,0.59712,1.38073,0.95333,0.000348948,0.000348948,0.000348948
36,360.165,0.74668,1.13317,1.08067,0.5974,0.47803,0.48544,0.39703,0.59545,1.09926,0.9575,0.000343741,0.000343741,0.000343741
37,368.708,0.74862,1.14645,1.07323,0.62842,0.45926,0.48154,0.3927,0.60383,1.19633,0.95849,0.000338534,0.000338534,0.000338534
38,377.094,0.75318,1.15597,1.0812,0.55849,0.45679,0.46444,0.38284,0.5988,1.16592,0.96385,0.000333326,0.000333326,0.000333326
39,385.606,0.75105,1.12343,1.07267,0.59739,0.4748,0.47305,0.39084,0.59979,1.09484,0.95657,0.000328119,0.000328119,0.000328119
40,394.046,0.74359,1.10769,1.07663,0.59864,0.47534,0.47256,0.39153,0.58144,1.26081,0.93991,0.000322911,0.000322911,0.000322911
41,402.533,0.72449,1.09284,1.06695,0.61241,0.45049,0.47625,0.39674,0.5658,1.10765,0.93206,0.000317704,0.000317704,0.000317704
42,410.977,0.73163,1.05971,1.06346,0.6465,0.45006,0.47761,0.40422,0.55043,1.05468,0.92112,0.000312497,0.000312497,0.000312497
43,419.583,0.72913,1.07072,1.06765,0.6247,0.46552,0.48389,0.40714,0.55954,1.04805,0.93352,0.000307289,0.000307289,0.000307289
44,428.034,0.72327,1.04918,1.06595,0.62015,0.4581,0.47943,0.39913,0.57189,1.13472,0.93051,0.000302082,0.000302082,0.000302082
45,436.473,0.72387,1.06031,1.06034,0.67372,0.4406,0.4837,0.40483,0.55136,1.03779,0.91407,0.000296874,0.000296874,0.000296874
46,444.92,0.71717,1.05508,1.06222,0.60279,0.46028,0.47765,0.39489,0.55009,1.08187,0.91119,0.000291667,0.000291667,0.000291667
47,453.327,0.71429,1.02825,1.05326,0.60999,0.48022,0.49209,0.41087,0.55857,1.08342,0.91931,0.00028646,0.00028646,0.00028646
48,461.759,0.70093,1.02408,1.05244,0.61799,0.46999,0.48739,0.40629,0.5623,1.02072,0.92051,0.000281252,0.000281252,0.000281252
49,470.313,0.69962,1.02139,1.05128,0.62024,0.44228,0.46619,0.38904,0.55029,1.22505,0.91937,0.000276045,0.000276045,0.000276045
50,479.747,0.70089,1.00422,1.05015,0.66361,0.44432,0.47856,0.40234,0.55499,1.22842,0.9201,0.000270837,0.000270837,0.000270837
51,490.036,0.69861,0.98094,1.05587,0.61506,0.47939,0.48559,0.40972,0.55181,1.10727,0.91689,0.00026563,0.00026563,0.00026563
52,500.289,0.69036,0.98106,1.04557,0.65219,0.44762,0.48131,0.40843,0.5319,1.0475,0.90646,0.000260423,0.000260423,0.000260423
53,510.57,0.70501,0.9853,1.04768,0.63549,0.47101,0.49063,0.41026,0.53828,1.09771,0.91464,0.000255215,0.000255215,0.000255215
54,520.973,0.68513,0.94332,1.03791,0.63052,0.46798,0.49092,0.41578,0.53656,1.07338,0.9136,0.000250008,0.000250008,0.000250008
55,531.269,0.68687,0.95424,1.04143,0.6669,0.4714,0.49913,0.42662,0.53489,1.0573,0.90839,0.0002448,0.0002448,0.0002448
56,541.877,0.68522,0.94746,1.03656,0.66189,0.46231,0.49263,0.42042,0.52291,1.04756,0.90083,0.000239593,0.000239593,0.000239593
57,552.163,0.68225,0.94246,1.03799,0.66158,0.46405,0.49264,0.42314,0.52125,1.0393,0.89629,0.000234386,0.000234386,0.000234386
58,562.467,0.6882,0.93093,1.04317,0.62846,0.47409,0.48315,0.41115,0.52646,1.06118,0.90107,0.000229178,0.000229178,0.000229178
59,572.756,0.66891,0.91518,1.02995,0.65046,0.47899,0.4917,0.41967,0.52931,1.00755,0.90222,0.000223971,0.000223971,0.000223971
60,583.093,0.66797,0.90039,1.03033,0.67519,0.46262,0.50056,0.42296,0.51636,1.06222,0.89393,0.000218763,0.000218763,0.000218763
61,593.432,0.66998,0.90619,1.02943,0.64614,0.46887,0.49433,0.42737,0.52015,1.07604,0.89845,0.000213556,0.000213556,0.000213556
62,604.037,0.66227,0.88676,1.03077,0.69063,0.4437,0.48926,0.4216,0.50807,1.07027,0.8871,0.000208349,0.000208349,0.000208349
63,614.795,0.65098,0.88956,1.02473,0.61817,0.48125,0.48815,0.4206,0.51244,1.09297,0.89105,0.000203141,0.000203141,0.000203141
64,625.05,0.64965,0.88898,1.02491,0.61681,0.47655,0.49363,0.42872,0.50468,1.03413,0.88631,0.000197934,0.000197934,0.000197934
65,635.344,0.65229,0.86702,1.01572,0.66585,0.46331,0.49343,0.42574,0.50286,1.0276,0.88892,0.000192726,0.000192726,0.000192726
66,645.779,0.64885,0.8584,1.02403,0.62835,0.47255,0.49836,0.43204,0.50638,1.06899,0.89009,0.000187519,0.000187519,0.000187519
67,656.084,0.64417,0.86976,1.02102,0.65276,0.44934,0.48284,0.42204,0.51234,1.07901,0.89966,0.000182312,0.000182312,0.000182312
68,666.395,0.6487,0.84089,1.01866,0.6272,0.46619,0.49518,0.43254,0.50788,1.06615,0.89517,0.000177104,0.000177104,0.000177104
69,676.752,0.63655,0.83684,1.01064,0.64577,0.45716,0.48911,0.42302,0.49848,1.09369,0.88464,0.000171897,0.000171897,0.000171897
70,686.97,0.62905,0.84345,1.01224,0.63503,0.46088,0.48854,0.42417,0.49528,1.09358,0.88613,0.000166689,0.000166689,0.000166689
71,697.204,0.64232,0.8368,1.01937,0.63414,0.45649,0.49151,0.43005,0.50443,1.10611,0.88714,0.000161482,0.000161482,0.000161482
72,707.525,0.6363,0.84876,1.01587,0.64179,0.46842,0.4992,0.43544,0.50162,1.10237,0.88505,0.000156275,0.000156275,0.000156275
73,717.761,0.63336,0.80962,1.00925,0.65291,0.47102,0.5012,0.43697,0.49392,1.06498,0.88045,0.000151067,0.000151067,0.000151067
74,727.992,0.6236,0.8027,1.00373,0.64897,0.4616,0.50009,0.43793,0.50934,1.08322,0.88998,0.00014586,0.00014586,0.00014586
75,738.21,0.62545,0.82672,1.0091,0.6882,0.45453,0.49766,0.43835,0.49699,1.07092,0.88308,0.000140652,0.000140652,0.000140652
76,748.522,0.61742,0.79429,1.00815,0.64196,0.46631,0.49079,0.43232,0.4956,1.14544,0.88274,0.000135445,0.000135445,0.000135445
77,758.767,0.62793,0.80821,1.00957,0.68616,0.46804,0.49683,0.43827,0.47636,1.07896,0.87407,0.000130238,0.000130238,0.000130238
78,769.192,0.61223,0.78536,1.0013,0.67173,0.45562,0.49654,0.43672,0.48702,1.0865,0.87837,0.00012503,0.00012503,0.00012503
79,779.457,0.62513,0.79781,1.00995,0.69713,0.46143,0.50182,0.44082,0.4831,1.11736,0.87609,0.000119823,0.000119823,0.000119823
80,789.733,0.60718,0.77404,0.9995,0.70232,0.46168,0.50489,0.4414,0.48408,1.09346,0.87774,0.000114615,0.000114615,0.000114615
81,800.006,0.59754,0.77565,0.99732,0.67739,0.45442,0.49533,0.43141,0.49113,1.12549,0.88075,0.000109408,0.000109408,0.000109408
82,810.279,0.60514,0.76508,0.99876,0.67171,0.46202,0.50412,0.4423,0.48165,1.13524,0.87227,0.000104201,0.000104201,0.000104201
83,820.56,0.60473,0.77224,0.99872,0.67222,0.45796,0.50719,0.44543,0.47121,1.08637,0.86616,9.89932e-05,9.89932e-05,9.89932e-05
84,830.833,0.60138,0.75516,0.99868,0.66026,0.4648,0.50146,0.43998,0.48417,1.10942,0.88133,9.37858e-05,9.37858e-05,9.37858e-05
85,841.127,0.58995,0.75262,0.99043,0.65869,0.46547,0.50395,0.44056,0.47215,1.1206,0.86724,8.85784e-05,8.85784e-05,8.85784e-05
86,851.418,0.57622,0.73918,0.98663,0.66642,0.4558,0.5038,0.44505,0.47377,1.11426,0.87169,8.3371e-05,8.3371e-05,8.3371e-05
87,861.665,0.58766,0.74687,0.98964,0.68086,0.44989,0.50454,0.44664,0.48105,1.12714,0.88147,7.81636e-05,7.81636e-05,7.81636e-05
88,871.979,0.5867,0.74358,0.9899,0.66677,0.47269,0.50696,0.44833,0.4854,1.10644,0.8804,7.29562e-05,7.29562e-05,7.29562e-05
89,882.377,0.58293,0.72762,0.98709,0.67329,0.46215,0.50321,0.44766,0.4779,1.11677,0.87541,6.77488e-05,6.77488e-05,6.77488e-05
90,892.627,0.58583,0.78214,0.9896,0.66494,0.46186,0.50428,0.45012,0.46992,1.12115,0.86889,6.25414e-05,6.25414e-05,6.25414e-05
91,903.473,0.51558,0.60562,0.93076,0.66004,0.47043,0.48999,0.43269,0.48395,1.20969,0.88399,5.7334e-05,5.7334e-05,5.7334e-05
92,912.293,0.48983,0.56951,0.91586,0.63437,0.47703,0.49415,0.4343,0.48408,1.20698,0.88371,5.21266e-05,5.21266e-05,5.21266e-05
93,920.593,0.47802,0.54448,0.9191,0.64951,0.4634,0.49448,0.43844,0.47251,1.20322,0.87072,4.69192e-05,4.69192e-05,4.69192e-05
94,928.831,0.47014,0.52528,0.90999,0.64528,0.47708,0.50008,0.44244,0.47082,1.16978,0.8689,4.17118e-05,4.17118e-05,4.17118e-05
95,937.066,0.46638,0.52788,0.90652,0.64685,0.46015,0.4956,0.4408,0.47156,1.19063,0.86984,3.65044e-05,3.65044e-05,3.65044e-05
96,945.309,0.45999,0.5177,0.90836,0.64859,0.46999,0.50134,0.4461,0.47109,1.17658,0.86701,3.1297e-05,3.1297e-05,3.1297e-05
97,953.588,0.46176,0.5115,0.90696,0.64522,0.47857,0.50126,0.44548,0.46947,1.17165,0.86828,2.60896e-05,2.60896e-05,2.60896e-05
98,961.888,0.45783,0.50444,0.90317,0.66381,0.45568,0.50277,0.44801,0.46745,1.16717,0.8687,2.08822e-05,2.08822e-05,2.08822e-05
99,970.165,0.46127,0.50777,0.90319,0.67746,0.46017,0.50383,0.44832,0.46737,1.16156,0.86876,1.56748e-05,1.56748e-05,1.56748e-05
100,978.427,0.45874,0.49302,0.90099,0.68349,0.46169,0.50587,0.45057,0.46628,1.16435,0.86813,1.04674e-05,1.04674e-05,1.04674e-05
1,11.2756,0.95025,3.21901,1.22225,0.2978,0.26303,0.17868,0.13153,0.75296,2.83927,1.03835,0.000174606,0.000174606,0.000174606
2,21.5307,1.00043,2.46001,1.24254,0.33469,0.33349,0.26193,0.18909,0.79037,2.39189,1.09272,0.000346475,0.000346475,0.000346475
3,31.8814,1.01925,2.29231,1.25433,0.35215,0.31216,0.25767,0.17539,0.85865,3.95409,1.15825,0.000514872,0.000514872,0.000514872
4,41.8887,1.03644,2.15127,1.25527,0.4706,0.31404,0.27708,0.19658,0.83076,2.00037,1.13289,0.000510378,0.000510378,0.000510378
5,51.917,1.01278,2.03357,1.23213,0.53887,0.32471,0.33183,0.23466,0.83693,2.04362,1.12345,0.00050517,0.00050517,0.00050517
6,61.9395,0.99949,1.94172,1.23112,0.42916,0.40329,0.36591,0.25517,0.79003,2.03618,1.08431,0.000499963,0.000499963,0.000499963
7,71.9847,0.9685,1.86676,1.20735,0.42086,0.40257,0.35356,0.25858,0.79605,2.10548,1.08669,0.000494756,0.000494756,0.000494756
8,82.0704,0.95589,1.81582,1.2098,0.51006,0.41706,0.38698,0.28022,0.7707,2.06188,1.0607,0.000489548,0.000489548,0.000489548
9,92.14,0.95363,1.77082,1.19363,0.45972,0.41318,0.38384,0.28316,0.75485,1.70225,1.05013,0.000484341,0.000484341,0.000484341
10,102.151,0.92801,1.72496,1.18419,0.5413,0.37634,0.359,0.26407,0.77419,2.80254,1.06237,0.000479133,0.000479133,0.000479133
11,112.121,0.93503,1.67277,1.1894,0.48074,0.43201,0.38507,0.29063,0.75311,1.59428,1.06781,0.000473926,0.000473926,0.000473926
12,122.332,0.91302,1.61084,1.17556,0.47058,0.43128,0.39444,0.29204,0.71952,1.79228,1.03085,0.000468719,0.000468719,0.000468719
13,132.346,0.90771,1.61467,1.17881,0.65967,0.36659,0.40709,0.30759,0.73251,1.57903,1.04505,0.000463511,0.000463511,0.000463511
14,142.492,0.89791,1.60816,1.176,0.49722,0.40687,0.39366,0.29916,0.71653,2.0137,1.03535,0.000458304,0.000458304,0.000458304
15,152.589,0.87915,1.5466,1.15958,0.51035,0.43657,0.40463,0.30131,0.727,1.50247,1.04715,0.000453096,0.000453096,0.000453096
16,162.641,0.88008,1.51894,1.16089,0.5284,0.44154,0.42139,0.31851,0.71303,1.56434,1.02985,0.000447889,0.000447889,0.000447889
17,172.641,0.85901,1.46676,1.14849,0.60695,0.39867,0.41952,0.32092,0.7091,1.44241,1.03163,0.000442682,0.000442682,0.000442682
18,183.442,0.85815,1.47196,1.14903,0.51291,0.41997,0.41902,0.32731,0.71171,1.42378,1.03923,0.000437474,0.000437474,0.000437474
19,194.755,0.85743,1.43504,1.14814,0.49672,0.41749,0.41515,0.32399,0.66746,1.74031,0.99551,0.000432267,0.000432267,0.000432267
20,205.293,0.83382,1.42383,1.12968,0.51603,0.46694,0.44116,0.34465,0.64889,1.47324,0.98202,0.000427059,0.000427059,0.000427059
21,215.322,0.84673,1.40476,1.1393,0.50865,0.44767,0.44843,0.34586,0.66655,1.43118,1.00184,0.000421852,0.000421852,0.000421852
22,225.355,0.82083,1.36164,1.1219,0.59147,0.441,0.45752,0.36715,0.65312,1.41021,0.98779,0.000416645,0.000416645,0.000416645
23,235.368,0.82258,1.36057,1.12436,0.5551,0.43897,0.43821,0.35125,0.65748,1.37557,0.99651,0.000411437,0.000411437,0.000411437
24,245.334,0.81523,1.34067,1.11683,0.55795,0.44835,0.44731,0.35836,0.6573,1.28049,0.99759,0.00040623,0.00040623,0.00040623
25,255.437,0.82261,1.30546,1.11881,0.56427,0.44275,0.46561,0.36903,0.66408,1.19122,0.99859,0.000401022,0.000401022,0.000401022
26,265.446,0.80813,1.32596,1.11668,0.63089,0.43336,0.46598,0.37914,0.62048,1.23236,0.97425,0.000395815,0.000395815,0.000395815
27,275.496,0.79468,1.27399,1.10603,0.61357,0.4564,0.46702,0.36835,0.65516,1.27658,0.99192,0.000390608,0.000390608,0.000390608
28,285.476,0.79931,1.26394,1.10497,0.58252,0.46994,0.46612,0.37406,0.6426,1.14201,0.98619,0.0003854,0.0003854,0.0003854
29,295.468,0.7953,1.2655,1.10903,0.55382,0.45331,0.47012,0.37847,0.62067,1.25278,0.97033,0.000380193,0.000380193,0.000380193
30,305.64,0.78733,1.23297,1.10388,0.64632,0.41233,0.46448,0.37608,0.62032,1.37128,0.96157,0.000374985,0.000374985,0.000374985
31,315.854,0.77115,1.22636,1.09365,0.59238,0.45405,0.4646,0.36925,0.60571,1.34233,0.95188,0.000369778,0.000369778,0.000369778
32,326.089,0.77455,1.19322,1.0931,0.60648,0.43816,0.46044,0.37367,0.62227,1.19864,0.97012,0.000364571,0.000364571,0.000364571
33,336.135,0.77746,1.16909,1.08596,0.59965,0.43595,0.46184,0.37993,0.61693,1.28984,0.96961,0.000359363,0.000359363,0.000359363
34,346.997,0.75674,1.19948,1.08803,0.6181,0.4266,0.45499,0.37369,0.60291,1.2919,0.94814,0.000354156,0.000354156,0.000354156
35,357.89,0.75348,1.18689,1.08527,0.59347,0.44056,0.46016,0.37718,0.59712,1.38073,0.95333,0.000348948,0.000348948,0.000348948
36,368.994,0.74668,1.13317,1.08067,0.5974,0.47803,0.48544,0.39703,0.59545,1.09926,0.9575,0.000343741,0.000343741,0.000343741
37,380.544,0.74862,1.14645,1.07323,0.62842,0.45926,0.48154,0.3927,0.60383,1.19633,0.95849,0.000338534,0.000338534,0.000338534
38,390.827,0.75318,1.15597,1.0812,0.55849,0.45679,0.46444,0.38284,0.5988,1.16592,0.96385,0.000333326,0.000333326,0.000333326
39,400.852,0.75105,1.12343,1.07267,0.59739,0.4748,0.47305,0.39084,0.59979,1.09484,0.95657,0.000328119,0.000328119,0.000328119
40,410.812,0.74359,1.10769,1.07663,0.59864,0.47534,0.47256,0.39153,0.58144,1.26081,0.93991,0.000322911,0.000322911,0.000322911
41,420.779,0.72449,1.09284,1.06695,0.61241,0.45049,0.47625,0.39674,0.5658,1.10765,0.93206,0.000317704,0.000317704,0.000317704
42,430.723,0.73163,1.05971,1.06346,0.6465,0.45006,0.47761,0.40422,0.55043,1.05468,0.92112,0.000312497,0.000312497,0.000312497
43,440.683,0.72913,1.07072,1.06765,0.6247,0.46552,0.48389,0.40714,0.55954,1.04805,0.93352,0.000307289,0.000307289,0.000307289
44,450.794,0.72327,1.04918,1.06595,0.62015,0.4581,0.47943,0.39913,0.57189,1.13472,0.93051,0.000302082,0.000302082,0.000302082
45,460.831,0.72387,1.06031,1.06034,0.67372,0.4406,0.4837,0.40483,0.55136,1.03779,0.91407,0.000296874,0.000296874,0.000296874
